id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a19614,Nala,Nala,TAS,Southern Midlands,,District1,-42.31000137,147.4499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19614,http://tlcmap.org/ghap,1288
a1961e,Naracoopa,Naracoopa,TAS,King Island,,Suburb/Locality,-39.91999817,144.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1961e,http://tlcmap.org/ghap,1288
a19625,Narrawa,Narrawa,TAS,Kentish,,District1,-41.38999939,146.1300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19625,http://tlcmap.org/ghap,1288
a1962d,National Park,National Park,TAS,Derwent Valley,,Suburb/Locality,-42.68000031,146.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1962d,http://tlcmap.org/ghap,1288
a19630,Native Corners,Native Corners,TAS,Southern Midlands,,District1,-42.59000015,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19630,http://tlcmap.org/ghap,1288
a1963a,Native Plains,Native Plains,TAS,Latrobe,,District1,-41.33000183,146.4600067,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1963a,http://tlcmap.org/ghap,1288
a19644,Natone,Natone,TAS,Burnie,,Suburb/Locality,-41.15999985,145.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19644,http://tlcmap.org/ghap,1288
a19660,Needles,Needles,TAS,Meander Valley,,Suburb/Locality,-41.54000092,146.5500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19660,http://tlcmap.org/ghap,1288
a19665,Neika,Neika,TAS,Kingborough,,Suburb/Locality,-42.93999863,147.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19665,http://tlcmap.org/ghap,1288
a1966e,Nelson Bay,Nelson Bay,TAS,Circular Head,,Suburb/Locality,-41.13000107,144.6699982,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a1966e,http://tlcmap.org/ghap,1288
a19697,New Ground,New Ground,TAS,Latrobe,,District1,-41.22999954,146.4900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19697,http://tlcmap.org/ghap,1288
a196a2,New Town,New Town,TAS,Hobart,,Suburb/Locality,-42.84999847,147.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196a2,http://tlcmap.org/ghap,1288
a196bc,Newmans Creek,Newmans Creek,TAS,Tasman,,District1,-43.08000183,147.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196bc,http://tlcmap.org/ghap,1288
a196c0,Newnham,Newnham,TAS,Launceston,,Suburb/Locality,-41.38000107,147.1300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196c0,http://tlcmap.org/ghap,1288
a196c3,Newstead,Newstead,TAS,Launceston,,Suburb/Locality,-41.43999863,147.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196c3,http://tlcmap.org/ghap,1288
a196d8,Nicholls Rivulet,Nicholls Rivulet,TAS,Huon Valley,,Suburb/Locality,-43.15000153,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196d8,http://tlcmap.org/ghap,1288
a196ed,Nierinna,Nierinna,TAS,Kingborough,,District1,-43.02999878,147.2100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196ed,http://tlcmap.org/ghap,1288
a196ef,Nietta,Nietta,TAS,Central Coast,,Suburb/Locality,-41.36000061,146.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196ef,http://tlcmap.org/ghap,1288
a196fb,Nile,Nile,TAS,Northern Midlands,,Suburb/Locality,-41.63999939,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a196fb,http://tlcmap.org/ghap,1288
a1970c,Ningle Nook,Ningle Nook,TAS,Break O'Day,,"Locality, Unbounded",-41.33000183,148.25,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1970c,http://tlcmap.org/ghap,1288
a1972c,Nook,Nook,TAS,Kentish,,Suburb/Locality,-41.34000015,146.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1972c,http://tlcmap.org/ghap,1288
a19745,North Bruny,North Bruny,TAS,Kingborough,,Suburb/Locality,-43.15000153,147.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19745,http://tlcmap.org/ghap,1288
a19758,North Forest,North Forest,TAS,Circular Head,,"Locality, Unbounded",-40.81999969,145.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19758,http://tlcmap.org/ghap,1288
a19760,North Hobart,North Hobart,TAS,Hobart,,Suburb/Locality,-42.86999893,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19760,http://tlcmap.org/ghap,1288
a19766,North Lilydale,North Lilydale,TAS,Launceston,,Suburb/Locality,-41.22000122,147.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19766,http://tlcmap.org/ghap,1288
a19767,North Motton,North Motton,TAS,Central Coast,,Suburb/Locality,-41.20000076,146.1000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19767,http://tlcmap.org/ghap,1288
a19772,North Riverside,North Riverside,TAS,West Tamar,,"Locality, Unbounded",-41.40000153,147.0800018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19772,http://tlcmap.org/ghap,1288
a19775,North Scottsdale,North Scottsdale,TAS,Dorset,,Suburb/Locality,-41.11000061,147.5500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19775,http://tlcmap.org/ghap,1288
a19788,Northdown,Northdown,TAS,Latrobe,,Suburb/Locality,-41.16999817,146.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19788,http://tlcmap.org/ghap,1288
a1978e,Northern Midlands,Northern Midlands,TAS,Northern Midlands,,Municipality/City,-41.84,147.46,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1978e,http://tlcmap.org/ghap,1288
a19797,Norwood,Norwood,TAS,Launceston,,Suburb/Locality,-41.45000076,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19797,http://tlcmap.org/ghap,1288
a1979e,Notley Hills,Notley Hills,TAS,West Tamar,,Suburb/Locality,-41.34999847,146.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1979e,http://tlcmap.org/ghap,1288
a197a0,Nowhere Else,Nowhere Else,TAS,Northern Midlands,,District1,-41.75999832,148.0599976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a197a0,http://tlcmap.org/ghap,1288
a197a1,Nowhere Else,Nowhere Else,TAS,Kentish,,Suburb/Locality,-41.36999893,146.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197a1,http://tlcmap.org/ghap,1288
a197a8,Nugara,Nugara,TAS,King Island,,Suburb/Locality,-39.93999863,143.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197a8,http://tlcmap.org/ghap,1288
a197a9,Nugent,Nugent,TAS,Sorell,,Suburb/Locality,-42.70999908,147.75,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197a9,http://tlcmap.org/ghap,1288
a197af,Nunamara,Nunamara,TAS,Launceston,,Suburb/Locality,-41.38999939,147.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197af,http://tlcmap.org/ghap,1288
a197c0,Oakdowns,Oakdowns,TAS,Clarence,,Suburb/Locality,-42.90000153,147.4499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197c0,http://tlcmap.org/ghap,1288
a197c1,Oakleigh,Oakleigh,TAS,Clarence,,District1,-43.02999878,147.4100037,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a197c1,http://tlcmap.org/ghap,1288
a197c6,Oaks,Oaks,TAS,Meander Valley,,Suburb/Locality,-41.59000015,146.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197c6,http://tlcmap.org/ghap,1288
a197c8,Oakwood,Oakwood,TAS,Tasman,,District1,-43.11000061,147.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197c8,http://tlcmap.org/ghap,1288
a197ca,Oasis,Oasis,TAS,Tasman,,District1,-43.054,147.834,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a197ca,http://tlcmap.org/ghap,1288
a197d9,Ocean Vista,Ocean Vista,TAS,Burnie,,Suburb/Locality,-41.04000092,145.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197d9,http://tlcmap.org/ghap,1288
a197db,Oceana,Oceana,TAS,West Coast,,District1,-41.91999817,145.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197db,http://tlcmap.org/ghap,1288
a197dc,Oceana Siding,Oceana Siding,TAS,West Coast,,Historical locality,-41.91999817,145.3300018,Australian Gazetteer,,Rescinded,,,,http://tlcmap.org/ghap/search?id=a197dc,http://tlcmap.org/ghap,1288
a197fe,Old Beach,Old Beach,TAS,Brighton,,Suburb/Locality,-42.77000046,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a197fe,http://tlcmap.org/ghap,1288
a19807,Old Farm,Old Farm,TAS,Hobart,,District1,-42.88999939,147.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19807,http://tlcmap.org/ghap,1288
a19821,Old Strahan,Old Strahan,TAS,West Coast,,District1,-42.16999817,145.3099976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a19821,http://tlcmap.org/ghap,1288
a19827,Oldina,Oldina,TAS,Waratah-Wynyard,,Suburb/Locality,-41.06999969,145.6600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19827,http://tlcmap.org/ghap,1288
a19844,Oonah,Oonah,TAS,Waratah-Wynyard,,Suburb/Locality,-41.22000122,145.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19844,http://tlcmap.org/ghap,1288
a1984e,Opossum Bay,Opossum Bay,TAS,Clarence,,Suburb/Locality,-42.99000168,147.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1984e,http://tlcmap.org/ghap,1288
a1985b,Orford,Orford,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.56000137,147.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1985b,http://tlcmap.org/ghap,1288
a19864,Orielton,Orielton,TAS,Sorell,,Suburb/Locality,-42.72999954,147.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19864,http://tlcmap.org/ghap,1288
a19871,Osmaston,Osmaston,TAS,Meander Valley,,Suburb/Locality,-41.54999924,146.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19871,http://tlcmap.org/ghap,1288
a19876,Osterley,Osterley,TAS,Central Highlands,,Suburb/Locality,-42.34000015,146.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19876,http://tlcmap.org/ghap,1288
a19877,Otago,Otago,TAS,Clarence,,Suburb/Locality,-42.81000137,147.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19877,http://tlcmap.org/ghap,1288
a1987a,Ouse,Ouse,TAS,Central Highlands,,Suburb/Locality,-42.47999954,146.6999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1987a,http://tlcmap.org/ghap,1288
a1989b,Oyster Cove,Oyster Cove,TAS,Kingborough,,Suburb/Locality,-43.09999847,147.2200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1989b,http://tlcmap.org/ghap,1288
a198b6,Palana,Palana,TAS,Flinders,,Suburb/Locality,-39.75,147.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198b6,http://tlcmap.org/ghap,1288
a198bf,Palmerston,Palmerston,TAS,Northern Midlands,,District1,-41.77000046,146.9900055,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a198bf,http://tlcmap.org/ghap,1288
a198c0,Paloona,Paloona,TAS,Kentish,,Suburb/Locality,-41.25,146.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198c0,http://tlcmap.org/ghap,1288
a198d1,Panorama Heights,Panorama Heights,TAS,Devonport,,"Locality, Unbounded",-41.18999863,146.3699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198d1,http://tlcmap.org/ghap,1288
a198d6,Paper Beach,Paper Beach,TAS,West Tamar,,Populated Place,-41.25,146.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198d6,http://tlcmap.org/ghap,1288
a198ea,Parattah,Parattah,TAS,Southern Midlands,,Suburb/Locality,-42.34999847,147.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198ea,http://tlcmap.org/ghap,1288
a198ee,Pardoe Downs,Pardoe Downs,TAS,Devonport,,"Locality, Unbounded",-41.16999817,146.3800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198ee,http://tlcmap.org/ghap,1288
a198f1,Parenna,Parenna,TAS,King Island,,District1,-39.93999863,144.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198f1,http://tlcmap.org/ghap,1288
a198f4,Park Beach,Park Beach,TAS,Sorell,,Populated Place,-42.86000061,147.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198f4,http://tlcmap.org/ghap,1288
a198f6,Park Grove,Park Grove,TAS,Burnie,,Suburb/Locality,-41.04999924,145.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a198f6,http://tlcmap.org/ghap,1288
a19901,Parkham,Parkham,TAS,Meander Valley,,Suburb/Locality,-41.40000153,146.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19901,http://tlcmap.org/ghap,1288
a19903,Parklands,Parklands,TAS,Burnie,,Suburb/Locality,-41.04000092,145.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19903,http://tlcmap.org/ghap,1288
a19906,Parkside,Parkside,TAS,Break O'Day,,District1,-41.34000015,148.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19906,http://tlcmap.org/ghap,1288
a1990a,Parnella,Parnella,TAS,Break O'Day,,District1,-41.33000183,148.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1990a,http://tlcmap.org/ghap,1288
a1990d,Parramatta,Parramatta,TAS,Latrobe,,Historical locality,-41.29999924,146.4600067,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1990d,http://tlcmap.org/ghap,1288
a19914,Parrawe,Parrawe,TAS,Waratah-Wynyard,,Suburb/Locality,-41.29999924,145.5899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19914,http://tlcmap.org/ghap,1288
a19932,Pass River,Pass River,TAS,King Island,,District1,-39.79000092,143.8899994,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a19932,http://tlcmap.org/ghap,1288
a1993f,Patcham,Patcham,TAS,Burnie,,District1,-41.13000107,145.8300018,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1993f,http://tlcmap.org/ghap,1288
a19940,Pateena,Pateena,TAS,Northern Midlands,,District1,-41.54000092,147.1000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19940,http://tlcmap.org/ghap,1288
a19942,Patersonia,Patersonia,TAS,Launceston,,Suburb/Locality,-41.33000183,147.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19942,http://tlcmap.org/ghap,1288
a19960,Pawleena,Pawleena,TAS,Sorell,,Suburb/Locality,-42.72999954,147.5899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19960,http://tlcmap.org/ghap,1288
a19962,Pawtella,Pawtella,TAS,Southern Midlands,,Suburb/Locality,-42.27999878,147.5,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19962,http://tlcmap.org/ghap,1288
a19985,Pearshape,Pearshape,TAS,King Island,,Suburb/Locality,-40.06000137,143.9100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19985,http://tlcmap.org/ghap,1288
a199a1,Pegarah,Pegarah,TAS,King Island,,Suburb/Locality,-39.93999863,143.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199a1,http://tlcmap.org/ghap,1288
a199ac,Pelham,Pelham,TAS,Central Highlands,,Suburb/Locality,-42.56999969,147.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199ac,http://tlcmap.org/ghap,1288
a199bd,Pelverata,Pelverata,TAS,Huon Valley,,Suburb/Locality,-43.04000092,147.1100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199bd,http://tlcmap.org/ghap,1288
a199c2,Pencil Pine,Pencil Pine,TAS,Kentish,,District1,-41.59000015,145.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199c2,http://tlcmap.org/ghap,1288
a199cd,Penguin,Penguin,TAS,Central Coast,,Suburb/Locality,-41.11000061,146.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199cd,http://tlcmap.org/ghap,1288
a199d8,Penna,Penna,TAS,Sorell,,Suburb/Locality,-42.77000046,147.5200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199d8,http://tlcmap.org/ghap,1288
a199e1,Pensioners Bush,Pensioners Bush,TAS,Meander Valley,,District1,-41.54000092,146.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199e1,http://tlcmap.org/ghap,1288
a199e3,Penstock Lagoon,Penstock Lagoon,TAS,Central Highlands,,"Locality, Unbounded",-42.09999847,146.75,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a199e3,http://tlcmap.org/ghap,1288
a199e6,Penzance,Penzance,TAS,Tasman,,District1,-43.02999878,147.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a199e6,http://tlcmap.org/ghap,1288
a19a1d,Petcheys Bay,Petcheys Bay,TAS,Huon Valley,,Suburb/Locality,-43.18000031,147.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19a1d,http://tlcmap.org/ghap,1288
a19a87,Pillinger,Pillinger,TAS,West Coast,,Historical locality,-42.34999847,145.5399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19a87,http://tlcmap.org/ghap,1288
a19ab1,Pine Landing,Pine Landing,TAS,West Coast,,District1,-42.45000076,145.6000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19ab1,http://tlcmap.org/ghap,1288
a19ab9,Pine Scrub,Pine Scrub,TAS,Flinders,,District1,-39.90000153,147.8099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19ab9,http://tlcmap.org/ghap,1288
a19ac2,Pinega,Pinega,TAS,Dorset,,District1,-41.27000046,147.7400055,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a19ac2,http://tlcmap.org/ghap,1288
a19acd,Pioneer,Pioneer,TAS,Dorset,,Suburb/Locality,-41.08000183,147.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19acd,http://tlcmap.org/ghap,1288
a19adc,Pipers Brook,Pipers Brook,TAS,George Town,,Suburb/Locality,-41.08000183,147.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19adc,http://tlcmap.org/ghap,1288
a19ae3,Pipers River,Pipers River,TAS,George Town,,Suburb/Locality,-41.09000015,147.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19ae3,http://tlcmap.org/ghap,1288
a19b0e,Pleasant Banks,Pleasant Banks,TAS,Waratah-Wynyard,,District1,-41.43000031,145.6199951,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a19b0e,http://tlcmap.org/ghap,1288
a19b14,Plenty,Plenty,TAS,Derwent Valley,,Suburb/Locality,-42.74000168,146.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b14,http://tlcmap.org/ghap,1288
a19b22,Poatina,Poatina,TAS,Northern Midlands,,Suburb/Locality,-41.79999924,146.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b22,http://tlcmap.org/ghap,1288
a19b26,Poimena,Poimena,TAS,Break O'Day,,District1,-41.20000076,148.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b26,http://tlcmap.org/ghap,1288
a19b4e,Police Point,Police Point,TAS,Huon Valley,,Suburb/Locality,-43.24000168,147.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b4e,http://tlcmap.org/ghap,1288
a19b59,Pontville,Pontville,TAS,Brighton,,Suburb/Locality,-42.68000031,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b59,http://tlcmap.org/ghap,1288
a19b5a,Pontypool,Pontypool,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.31999969,147.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b5a,http://tlcmap.org/ghap,1288
a19b61,Poole,Poole,TAS,Dorset,,Populated Place,-41.07,147.709,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a19b61,http://tlcmap.org/ghap,1288
a19b7d,Port Arthur,Port Arthur,TAS,Tasman,,Suburb/Locality,-43.13999939,147.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b7d,http://tlcmap.org/ghap,1288
a19b84,Port Davey,Port Davey,TAS,Huon Valley,,District1,-43.41999817,146.1600037,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a19b84,http://tlcmap.org/ghap,1288
a19b8a,Port Huon,Port Huon,TAS,Huon Valley,,Suburb/Locality,-43.15000153,146.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b8a,http://tlcmap.org/ghap,1288
a19b8b,Port Latta,Port Latta,TAS,Circular Head,,Suburb/Locality,-40.84999847,145.3800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19b8b,http://tlcmap.org/ghap,1288
a19bb6,Poverty Gully,Poverty Gully,TAS,Kingborough,,District1,-43.04000092,147.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19bb6,http://tlcmap.org/ghap,1288
a19bba,Powell Siding,Powell Siding,TAS,West Coast,,Historical locality,-41.99000168,145.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a19bba,http://tlcmap.org/ghap,1288
