id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a18477,Hagley,Hagley,TAS,Meander Valley,,Suburb/Locality,-41.52000046,146.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18477,http://tlcmap.org/ghap,1288
a18478,Hagley Station,Hagley Station,TAS,Meander Valley,,Railway Station,-41.52999878,146.8999939,Australian Gazetteer,,Rescinded,,,,http://tlcmap.org/ghap/search?id=a18478,http://tlcmap.org/ghap,1288
a18479,Hagues Gully,Hagues Gully,TAS,Huon Valley,,Gully,-43.00999832,147.0800018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18479,http://tlcmap.org/ghap,1288
a1847a,Haines Bight,Haines Bight,TAS,Tasman,,Bight,-43.20000076,147.9400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1847a,http://tlcmap.org/ghap,1288
a1847b,Haines Siding,Haines Siding,TAS,Latrobe,,Railway Station,-41.27999878,146.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1847b,http://tlcmap.org/ghap,1288
a1847c,Haldane Peak,Haldane Peak,TAS,Central Highlands,,Mountain Peak,-42.22999954,146.1199951,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1847c,http://tlcmap.org/ghap,1288
a1847d,Haldane Reserve,Haldane Reserve,TAS,Hobart,,Reserve,-42.86000061,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1847d,http://tlcmap.org/ghap,1288
a1847e,Hales River,Hales River,TAS,West Coast,,Stream,-42.72999954,145.5700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1847e,http://tlcmap.org/ghap,1288
a1847f,Haleys Creek,Haleys Creek,TAS,Break O'Day,,Stream,-41.40000153,148.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1847f,http://tlcmap.org/ghap,1288
a18480,Haleys New Country,Haleys New Country,TAS,Break O'Day,,District1,-41.34000015,148.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18480,http://tlcmap.org/ghap,1288
a18481,Half Lemon Rock,Half Lemon Rock,TAS,Glamorgan-Spring Bay,,Island,-42.20000076,148.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18481,http://tlcmap.org/ghap,1288
a18482,Half Mile Rock,Half Mile Rock,TAS,Flinders,,Rock,-40.02999878,147.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18482,http://tlcmap.org/ghap,1288
a18483,Half Rung Sugarloaf,Half Rung Sugarloaf,TAS,Glamorgan-Spring Bay,,Hill,-42.61000061,147.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18483,http://tlcmap.org/ghap,1288
a18484,Half Tide Rock,Half Tide Rock,TAS,Break O'Day,,Island,-40.97000122,148.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18484,http://tlcmap.org/ghap,1288
a18485,Half Tide Rock,Half Tide Rock,TAS,Circular Head,,Island,-40.56999969,144.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18485,http://tlcmap.org/ghap,1288
a18486,Half Tide Rock,Half Tide Rock,TAS,Circular Head,,Island,-40.86000061,145.5099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18486,http://tlcmap.org/ghap,1288
a18487,Half Tide Rock,Half Tide Rock,TAS,Latrobe,,Island,-41.15999985,146.5700073,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a18487,http://tlcmap.org/ghap,1288
a18488,Half Woody Hill,Half Woody Hill,TAS,Huon Valley,,Hill,-43.43999863,146.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18488,http://tlcmap.org/ghap,1288
a18489,Halfmoon Bay,Halfmoon Bay,TAS,Central Highlands,,Bay,-41.77000046,146.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18489,http://tlcmap.org/ghap,1288
a1848a,Halfmoon Bay,Halfmoon Bay,TAS,Circular Head,,Bay,-40.72999954,145.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1848a,http://tlcmap.org/ghap,1288
a1848b,Halfmoon Bay,Halfmoon Bay,TAS,Clarence,,Bay,-43.00999832,147.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1848b,http://tlcmap.org/ghap,1288
a1848c,Halfmoon Bay,Halfmoon Bay,TAS,Huon Valley,,Bay,-54.5,158.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1848c,http://tlcmap.org/ghap,1288
a1848d,Halfmoon Bay,Halfmoon Bay,TAS,King Island,,Bay,-39.93999863,143.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1848d,http://tlcmap.org/ghap,1288
a1848e,Halfmoon Blowhole,Halfmoon Blowhole,TAS,Tasman,,Rockhole,-43.18999863,147.8699951,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1848e,http://tlcmap.org/ghap,1288
a1848f,Halfmoon Creek,Halfmoon Creek,TAS,Central Highlands,,Stream,-41.75,146.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1848f,http://tlcmap.org/ghap,1288
a18490,Halfmoon Inlet,Halfmoon Inlet,TAS,Clarence,,Cove,-42.75,147.4499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18490,http://tlcmap.org/ghap,1288
a18491,Halfmoon Lagoon,Halfmoon Lagoon,TAS,Flinders,,Lagoon,-40.06000137,148.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18491,http://tlcmap.org/ghap,1288
a18492,Halfmoon Marsh,Halfmoon Marsh,TAS,Central Highlands,,Swamp,-41.91999817,146.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18492,http://tlcmap.org/ghap,1288
a18493,Halfmoon Marsh,Halfmoon Marsh,TAS,Central Highlands,,Swamp,-42.29999924,147.0200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18493,http://tlcmap.org/ghap,1288
a18494,Halfmoon Tier,Halfmoon Tier,TAS,Central Highlands,,Mountains,-42.29999924,147.0299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18494,http://tlcmap.org/ghap,1288
a18495,Halfpenny,Halfpenny,TAS,Central Highlands,,Hill,-42.02000046,146.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18495,http://tlcmap.org/ghap,1288
a18496,Halfway Bluff,Halfway Bluff,TAS,Tasman,,Point,-43.02999878,147.7599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18496,http://tlcmap.org/ghap,1288
a18497,Halfway Creek,Halfway Creek,TAS,Break O'Day,,Stream,-41.20999908,147.9400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18497,http://tlcmap.org/ghap,1288
a18498,Halfway Creek,Halfway Creek,TAS,Huon Valley,,Stream,-43.36999893,146.9400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18498,http://tlcmap.org/ghap,1288
a18499,Halfway Creek,Halfway Creek,TAS,Waratah-Wynyard,,Stream,-41.22000122,145.4900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a18499,http://tlcmap.org/ghap,1288
a1849a,Halfway Hill,Halfway Hill,TAS,Break O'Day,,Hill,-41.22999954,148.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1849a,http://tlcmap.org/ghap,1288
a1849b,Halfway Hill,Halfway Hill,TAS,Huon Valley,,Hill,-54.50999832,158.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1849b,http://tlcmap.org/ghap,1288
a1849c,Halfway Lagoon,Halfway Lagoon,TAS,Flinders,,Lagoon,-40.22000122,148.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1849c,http://tlcmap.org/ghap,1288
a1849d,Hall Creek,Hall Creek,TAS,Waratah-Wynyard,,Stream,-41.43999863,145.2100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1849d,http://tlcmap.org/ghap,1288
a1849e,Hall Rivulet,Hall Rivulet,TAS,West Coast,,Stream,-41.90999985,145.4900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1849e,http://tlcmap.org/ghap,1288
a1849f,Hallam Cave,Hallam Cave,TAS,Glamorgan-Spring Bay,,Cave,-42.266,147.97,TAS LGA,Only accurate to LGA,Official,,,,http://tlcmap.org/ghap/search?id=a1849f,http://tlcmap.org/ghap,1288
a184a0,Hallam Cave Creek,Hallam Cave Creek,TAS,Glamorgan-Spring Bay,,Stream,-42.06999969,147.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a0,http://tlcmap.org/ghap,1288
a184a1,Hallams Plain,Hallams Plain,TAS,Huon Valley,,Plain,-43.18999863,146.8000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a1,http://tlcmap.org/ghap,1288
a184a2,Halletts Hill,Halletts Hill,TAS,Central Highlands,,Hill,-42.5,146.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a2,http://tlcmap.org/ghap,1288
a184a3,Hallidays Island,Hallidays Island,TAS,West Coast,,Island,-42.40000153,145.4400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a3,http://tlcmap.org/ghap,1288
a184a4,Halls Bay,Halls Bay,TAS,Northern Midlands,,Bay,-42.22000122,147.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a4,http://tlcmap.org/ghap,1288
a184a5,Halls Buttress,Halls Buttress,TAS,Meander Valley,,Cliff,-41.627,146.486,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a184a5,http://tlcmap.org/ghap,1288
a184a6,Halls Creek,Halls Creek,TAS,Huon Valley,,Stream,-42.91999817,147.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a6,http://tlcmap.org/ghap,1288
a184a7,Halls Creek,Halls Creek,TAS,Northern Midlands,,Stream,-42.09999847,147.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a7,http://tlcmap.org/ghap,1288
a184a8,Halls Creek,Halls Creek,TAS,West Coast,,Stream,-42.13999939,145.4900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a8,http://tlcmap.org/ghap,1288
a184a9,Halls Falls,Halls Falls,TAS,Break O'Day,,Waterfall,-41.25,148.0299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184a9,http://tlcmap.org/ghap,1288
a184aa,Halls Gap,Halls Gap,TAS,Central Highlands,,Mountain,-41.95000076,146.3399963,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a184aa,http://tlcmap.org/ghap,1288
a184ab,Halls Hill,Halls Hill,TAS,Break O'Day,,Hill,-41.22999954,148.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184ab,http://tlcmap.org/ghap,1288
a184ac,Halls Island,Halls Island,TAS,Central Highlands,,Island,-41.95000076,146.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184ac,http://tlcmap.org/ghap,1288
a184ad,Halls Ridge,Halls Ridge,TAS,Northern Midlands,,Ridge2,-42.22000122,147.7700043,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a184ad,http://tlcmap.org/ghap,1288
a184ae,Halls Saddle,Halls Saddle,TAS,Hobart,,Hill,-42.90999985,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184ae,http://tlcmap.org/ghap,1288
a184af,Halls Tier,Halls Tier,TAS,Launceston,,Mountains,-41.18999863,147.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184af,http://tlcmap.org/ghap,1288
a184b0,Hally Bayley Shoal,Hally Bayley Shoal,TAS,Circular Head,,Shoal,-40.79999924,144.3800049,Australian Gazetteer,,Rescinded July 2017,,,,http://tlcmap.org/ghap/search?id=a184b0,http://tlcmap.org/ghap,1288
a184b1,Halstead Hill,Halstead Hill,TAS,Glamorgan-Spring Bay,,Hill,-42.65000153,147.7200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b1,http://tlcmap.org/ghap,1288
a184b2,Haltons Creek,Haltons Creek,TAS,Derwent Valley,,Stream,-42.72000122,146.6399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b2,http://tlcmap.org/ghap,1288
a184b3,Hamilton,Hamilton,TAS,Central Highlands,,Suburb/Locality,-42.54999924,146.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b3,http://tlcmap.org/ghap,1288
a184b4,Hamilton Crags,Hamilton Crags,TAS,Northern Midlands,,Mountain,-41.52999878,147.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b4,http://tlcmap.org/ghap,1288
a184b5,Hamilton Creek,Hamilton Creek,TAS,Central Highlands,,Stream,-42.00999832,146.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b5,http://tlcmap.org/ghap,1288
a184b6,Hamilton Moraine,Hamilton Moraine,TAS,West Coast,,Ridge2,-41.97999954,145.5599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b6,http://tlcmap.org/ghap,1288
a184b7,Hamilton Plains,Hamilton Plains,TAS,Central Highlands,,Plain,-42.56999969,146.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b7,http://tlcmap.org/ghap,1288
a184b8,Hamilton Range,Hamilton Range,TAS,Derwent Valley,,Mountains,-42.70000076,145.9400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b8,http://tlcmap.org/ghap,1288
a184b9,Hamilton Rivulet,Hamilton Rivulet,TAS,Central Coast,,Stream,-41.18999863,146.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184b9,http://tlcmap.org/ghap,1288
a184ba,Hamilton Road,Hamilton Road,TAS,Flinders,,Reach,-40.45999908,148.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184ba,http://tlcmap.org/ghap,1288
a184bb,Hamiltons Creek,Hamiltons Creek,TAS,West Tamar,,Stream,-41.33000183,146.7599945,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a184bb,http://tlcmap.org/ghap,1288
a184bc,Hammond Point,Hammond Point,TAS,Huon Valley,,Point,-43.33000183,146.0,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184bc,http://tlcmap.org/ghap,1288
a184bd,Hammonds Lagoon,Hammonds Lagoon,TAS,Flinders,,Lagoon,-40.13000107,148.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184bd,http://tlcmap.org/ghap,1288
a184be,Hammonds Tier,Hammonds Tier,TAS,Brighton,,Mountains,-42.72000122,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184be,http://tlcmap.org/ghap,1288
a184bf,Hampden Bluff,Hampden Bluff,TAS,Northern Midlands,,Mountain,-41.63000107,147.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184bf,http://tlcmap.org/ghap,1288
a184c0,Hampshire,Hampshire,TAS,Burnie,,Suburb/Locality,-41.25999832,145.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c0,http://tlcmap.org/ghap,1288
a184c1,Handley Peak,Handley Peak,TAS,Break O'Day,,Mountain Peak,-41.20000076,147.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c1,http://tlcmap.org/ghap,1288
a184c2,Handroyd Creek,Handroyd Creek,TAS,Southern Midlands,,Stream,-42.25999832,147.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c2,http://tlcmap.org/ghap,1288
a184c3,Handsome Caves,Handsome Caves,TAS,Derwent Valley,,Cave,-42.72999954,147.0899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c3,http://tlcmap.org/ghap,1288
a184c4,Handsome Flat,Handsome Flat,TAS,Central Highlands,,Plain,-42.02999878,146.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c4,http://tlcmap.org/ghap,1288
a184c5,Handsome Hill,Handsome Hill,TAS,Central Highlands,,Hill,-42.27999878,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c5,http://tlcmap.org/ghap,1288
a184c6,Handsome Marsh,Handsome Marsh,TAS,Central Highlands,,Swamp,-42.18000031,147.0899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c6,http://tlcmap.org/ghap,1288
a184c7,Handsome Sugarloaf,Handsome Sugarloaf,TAS,Latrobe,,Hill,-41.15999985,146.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c7,http://tlcmap.org/ghap,1288
a184c8,Handsome Sugarloaf,Handsome Sugarloaf,TAS,Southern Midlands,,Hill,-42.29000092,147.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c8,http://tlcmap.org/ghap,1288
a184c9,Handspike Point,Handspike Point,TAS,Huon Valley,,Point,-54.49000168,158.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184c9,http://tlcmap.org/ghap,1288
a184ca,Hang Dog Creek,Hang Dog Creek,TAS,Dorset,,Stream,-41.18000031,147.6000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184ca,http://tlcmap.org/ghap,1288
a184cb,Hang Dog Hill,Hang Dog Hill,TAS,Dorset,,Hill,-41.18000031,147.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184cb,http://tlcmap.org/ghap,1288
a184cc,Hangdog Hill,Hangdog Hill,TAS,Dorset,,Hill,-41.07,147.709,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a184cc,http://tlcmap.org/ghap,1288
a184cd,Hanging Hill,Hanging Hill,TAS,Southern Midlands,,Hill,-42.59999847,147.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184cd,http://tlcmap.org/ghap,1288
a184ce,Hanging Lake,Hanging Lake,TAS,Central Highlands,,Lake,-42.52999878,146.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184ce,http://tlcmap.org/ghap,1288
a184cf,Hanging Lake,Hanging Lake,TAS,Huon Valley,,Lake,-43.27000046,146.4600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184cf,http://tlcmap.org/ghap,1288
a184d0,Hanging Rock,Hanging Rock,TAS,Central Coast,,Rock,-41.25,145.9400024,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a184d0,http://tlcmap.org/ghap,1288
a184d1,Hanging Rock,Hanging Rock,TAS,West Coast,,Rock,-41.68999863,145.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d1,http://tlcmap.org/ghap,1288
a184d2,Hanging Sugarloaf,Hanging Sugarloaf,TAS,Northern Midlands,,Hill,-42.00999832,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d2,http://tlcmap.org/ghap,1288
a184d3,Hangmans Creek,Hangmans Creek,TAS,West Coast,,Stream,-41.70999908,145.1000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d3,http://tlcmap.org/ghap,1288
a184d4,Hanleth,Hanleth,TAS,Northern Midlands,,District1,-41.81000137,147.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d4,http://tlcmap.org/ghap,1288
a184d5,Hanlon Creek,Hanlon Creek,TAS,Central Highlands,,Stream,-42.36000061,146.3899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d5,http://tlcmap.org/ghap,1288
a184d6,Hannant Creek,Hannant Creek,TAS,Huon Valley,,Stream,-43.36000061,145.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d6,http://tlcmap.org/ghap,1288
a184d7,Hannant Inlet,Hannant Inlet,TAS,Huon Valley,,Cove,-43.36999893,145.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d7,http://tlcmap.org/ghap,1288
a184d8,Hannant Point,Hannant Point,TAS,West Coast,,Point,-43.34999847,145.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d8,http://tlcmap.org/ghap,1288
a184d9,Hannants Bight,Hannants Bight,TAS,West Coast,,Bight,-42.18999863,145.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184d9,http://tlcmap.org/ghap,1288
a184da,Hanns Hill,Hanns Hill,TAS,Central Highlands,,Hill,-42.40999985,146.8600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184da,http://tlcmap.org/ghap,1288
a184db,Hansons Peak,Hansons Peak,TAS,Meander Valley,,Mountain Peak,-41.65999985,145.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184db,http://tlcmap.org/ghap,1288
a184dc,Hansons River,Hansons River,TAS,Meander Valley,,Stream,-41.65000153,146.1100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184dc,http://tlcmap.org/ghap,1288
a184dd,Happy Valley,Happy Valley,TAS,Waratah-Wynyard,,Valley,-41.43000031,145.5200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184dd,http://tlcmap.org/ghap,1288
a184de,Harbour Creek,Harbour Creek,TAS,Circular Head,,Stream,-40.95000076,145.2200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184de,http://tlcmap.org/ghap,1288
a184df,Harbour Islets,Harbour Islets,TAS,Circular Head,,Island,-40.63999939,144.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184df,http://tlcmap.org/ghap,1288
a184e0,Harcus Hill,Harcus Hill,TAS,Circular Head,,Hill,-40.81000137,144.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184e0,http://tlcmap.org/ghap,1288
a184e1,Harcus Island,Harcus Island,TAS,Circular Head,,Island,-40.72999954,144.8399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184e1,http://tlcmap.org/ghap,1288
a184e2,Harcus Plain,Harcus Plain,TAS,Circular Head,,Plain,-40.77999878,144.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184e2,http://tlcmap.org/ghap,1288
a184e3,Harcus River,Harcus River,TAS,Circular Head,,Stream,-40.77999878,144.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184e3,http://tlcmap.org/ghap,1288
a184e4,Hardens Ravine,Hardens Ravine,TAS,Dorset,,Ravine,-40.95000076,148.0200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184e4,http://tlcmap.org/ghap,1288
a184e5,Hardings Bay,Hardings Bay,TAS,Glamorgan-Spring Bay,,Bay,-42.29999924,147.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184e5,http://tlcmap.org/ghap,1288
a184e6,Hardings Falls,Hardings Falls,TAS,Glamorgan-Spring Bay,,Waterfall,-41.84999847,148.0899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a184e6,http://tlcmap.org/ghap,1288
